simhash,n_rows,sources,cross_source
11073530880223144480,2,['trec5'],False
11069264225027434681,2,['trec5'],False
11067014499616599225,2,['trec6'],False
11296493661926831534,2,['trec5'],False
11296493661926827438,2,['trec5'],False
11296489263897355759,2,['trec5'],False
11296489263863801327,2,['trec5'],False
11280687103957776056,2,['trec5'],False
11262743110817002681,2,['trec5'],False
11262743108686296509,2,['trec5'],False
11262742971230565817,2,['trec5'],False
11262461633692808377,2,['trec5'],False
11244728985037943993,2,['trec5'],False
11244728572737860793,2,['trec5'],False
11231006669770959001,2,['trec5'],False
11230866045964789944,2,['trec5'],False
11228930918385003705,2,['trec5'],False
11224417397382130937,2,['trec6'],False
11210775765206968573,2,['trec5'],False
9911346415128881337,2,['trec5'],False
9909200443244645305,2,['trec5'],False
9908383209769380795,2,['trec7'],False
9875638769897282872,2,['trec7'],False
9839674753869119928,2,['trec7'],False
9838584034089476282,2,['trec7'],False
9838025624131471962,2,['trec6'],False
9808256333742661819,2,['trec5'],False
9787602557420036283,2,['trec7'],False
9787461270309446843,2,"['trec5', 'trec6']",True
9785667846586271929,2,['trec5'],False
11370764608422798056,2,['trec7'],False
11368357935044209848,2,['trec5'],False
11367232159553725643,2,['trec5'],False
11306617867314080378,2,['trec5'],False
11296493661943870959,2,['trec5'],False
11521383427909332665,2,['trec5'],False
11517161294536716281,2,['trec5'],False
11517161294536716025,2,['trec5'],False
11517038160374228219,2,['trec6'],False
11515687728031243938,2,['trec5'],False
11514882966110539003,2,['trec7'],False
11513226672023906090,2,['trec7'],False
11512067115495525929,2,['trec5'],False
11509799918730641467,2,['trec6'],False
11494714208457099000,2,['trec6'],False
11476611694323149754,2,['trec7'],False
11438172937564882331,2,['trec6'],False
11438172937564882323,2,['trec6'],False
11433706714891789491,2,['trec6'],False
11375262176975689147,2,['trec5'],False
9911418111255094459,2,['trec5'],False
11655777820916429503,2,['trec7'],False
11654234892757805033,2,['trec5'],False
11649728030829684920,2,['trec7'],False
11646669320294941851,2,['trec7'],False
11645516589745549480,2,['trec7'],False
11643121348896113851,2,['trec5'],False
11641150858568901816,2,['trec7'],False
11641046422261522601,2,['trec5'],False
11638940045762085354,2,['trec7'],False
11637631904822311848,2,['trec5'],False
11620757826756800170,2,['trec7'],False
11577969499881332984,2,['trec7'],False
11572718916916445421,2,['trec7'],False
11568916411096998585,2,['trec5'],False
11565574309946586032,2,['trec7'],False
11523758313164360875,2,['trec5'],False
11805250944102899899,2,['trec5'],False
11803104680224958970,2,['trec7'],False
11802825689856059577,2,['trec5'],False
11792041684374170766,2,['trec7'],False
11789347588458709051,2,['trec7'],False
11787052897439180331,2,['trec5'],False
11785004672383510700,2,['trec7'],False
11772254379410564717,2,['trec5'],False
11736177756833394159,2,['trec5'],False
11731109910763505688,2,['trec7'],False
11730835857448070584,2,['trec7'],False
11679011459138921649,2,['trec5'],False
11665641827645008015,2,['trec7'],False
11661135601410319545,2,"['trec5', 'trec6']",True
11658882856518852859,2,['trec5'],False
11658004194324554921,2,['trec5'],False
9765260745718361841,2,['trec5'],False
9764979987600482747,2,['trec7'],False
9724695541546934459,2,['trec7'],False
9724414302942605013,2,['trec7'],False
9711185958188950699,2,['trec7'],False
9709754389956825002,2,['trec5'],False
9708647310346346937,2,['trec7'],False
9700026333893687200,2,['trec7'],False
11911310928569353706,2,['trec7'],False
11897780338482135434,2,['trec7'],False
11871916393500675513,2,['trec5'],False
11860704390115236508,2,['trec5'],False
11839116111702211881,2,['trec7'],False
11838147084135867817,2,['trec5'],False
11807748879988506873,2,['trec5'],False
11807504803355602096,2,['trec5'],False
12059668019672572091,2,['trec7'],False
12057312032542523963,2,['trec5'],False
12019314843404281787,2,['trec6'],False
11985210072314455219,2,['trec5'],False
11961140383878709279,2,['trec7'],False
11947399511569049320,2,['trec7'],False
11944025222052252841,2,['trec7'],False
11943605225840774824,2,['trec7'],False
11931614501868122091,2,['trec5'],False
11929170302431953336,2,['trec6'],False
9785518965704436985,2,['trec6'],False
9785241509977378429,2,['trec7'],False
9783415344543115931,2,['trec5'],False
9778808044966306219,2,['trec7'],False
9771695372945563803,2,['trec7'],False
9765401504681815803,2,['trec5'],False
12219854078057556728,2,['trec5'],False
12219582101199668411,2,['trec5'],False
12219582101199545531,2,['trec5'],False
12218523256444724281,2,['trec5'],False
12216167977995780139,2,['trec7'],False
12186085874462253242,2,['trec7'],False
12182698825272928440,2,['trec7'],False
12168068323581060344,2,['trec7'],False
12160978057336316715,2,['trec6'],False
12160198441168661533,2,['trec7'],False
12146681033549851897,2,['trec5'],False
12086896888193335705,2,['trec5'],False
12084746789448102923,2,['trec7'],False
12082452391643458442,2,['trec7'],False
12075813216137292721,2,['trec6'],False
12070962360298915513,2,['trec7'],False
12361436699658110137,2,['trec5'],False
12359192873906235065,2,['trec7'],False
12348433110607572605,2,['trec5'],False
12305150771145338298,2,['trec7'],False
12289423355246516196,2,['trec5'],False
12289282611277960288,2,['trec5'],False
12275701163943273659,2,['trec5'],False
12239897526323069857,2,['trec5'],False
12235449150281328123,2,['trec7'],False
12235334658295538936,2,['trec5'],False
12226195142130297343,2,['trec7'],False
12222187950199841466,2,['trec5'],False
12222152765693534910,2,['trec5'],False
12222080468492387114,2,['trec5'],False
12222008553558081594,2,['trec7'],False
12220671575354614968,2,['trec7'],False
9643794548756836058,2,['trec7'],False
9639292200025621161,2,['trec5'],False
9638985281677304302,2,['trec7'],False
9638984199347741865,2,['trec5'],False
9637958631955275995,2,['trec5'],False
9626651501237118650,2,['trec7'],False
12383965557772820657,2,['trec5'],False
12383823029585390776,2,['trec6'],False
12381711541789615289,2,['trec5'],False
12379321609618992313,2,['trec5'],False
12376187747688856616,2,['trec7'],False
12375132628812999866,2,['trec7'],False
12367277563275705265,2,['trec5'],False
12366089695430372538,2,['trec7'],False
12361659213325968569,2,['trec7'],False
12361603641688917481,2,['trec5'],False
12578955266841584361,2,['trec5'],False
12528025191319184571,2,['trec7'],False
12527183662438613929,2,['trec5'],False
12497324787654972297,2,['trec7'],False
12483801202968510651,2,['trec5'],False
12438147959835524776,2,['trec5'],False
12436105479329581247,2,['trec7'],False
12393149072683249337,2,['trec6'],False
12388432306839462073,2,['trec6'],False
12383966107562402992,2,['trec7'],False
9697566181022499001,2,['trec5'],False
9694190108004298168,2,['trec7'],False
9690988947445047731,2,['trec7'],False
9681626541577003235,2,['trec6'],False
9679409926169453811,2,['trec6'],False
9645632928830112441,2,['trec6'],False
12711571700015711275,2,"['trec5', 'trec7']",True
12711571700015187499,2,['trec5'],False
12711571700010992683,2,"['trec5', 'trec7']",True
12711571631295710251,2,"['trec5', 'trec7']",True
12711554107829142571,2,"['trec5', 'trec7']",True
12711433093099176987,2,"['trec5', 'trec6']",True
12672158876812485823,2,['trec5'],False
12672018480941842617,2,['trec7'],False
12670190559872738745,2,['trec6'],False
12669942192818171129,2,['trec5'],False
12669942072658903227,2,['trec5'],False
12669906750715552953,2,['trec5'],False
12669801610081821883,2,"['trec5', 'trec7']",True
12647705813538680793,2,['trec7'],False
12629523859588572395,2,['trec6'],False
12579493404813001918,2,['trec7'],False
9553449891137364031,2,['trec7'],False
9547025412631257467,2,['trec7'],False
9533324408892614075,2,['trec7'],False
9499365998830118065,2,['trec5'],False
9499267032012857523,2,"['trec5', 'trec6']",True
9497297130126158008,2,['trec7'],False
9495177011966717657,2,['trec5'],False
9495177011966062297,2,['trec5'],False
9483636374577931449,2,['trec5'],False
12802649256532617400,2,['trec7'],False
12802649256532109497,2,['trec7'],False
12780634166488105401,2,['trec5'],False
12731401038312761561,2,['trec6'],False
12715086019750225471,2,['trec5'],False
12712702993684743274,2,['trec5'],False
12711580427388732459,2,"['trec5', 'trec7']",True
9481251679919775913,2,['trec7'],False
9481242883826754217,2,['trec7'],False
9479354350200092594,2,['trec7'],False
9479349952153647026,2,['trec7'],False
9476889934439353786,2,['trec7'],False
9465868275431302329,2,['trec5'],False
9462464335572610483,2,['trec6'],False
12802800323101305001,2,['trec5'],False
12802765138729216173,2,['trec5'],False
12802649531412097208,2,['trec7'],False
12802649531410016440,2,['trec7'],False
12802649529263040696,2,['trec7'],False
12802649256532633784,2,['trec7'],False
9626246855205030844,2,['trec7'],False
9605488647295582379,2,['trec5'],False
9573681987419938985,2,['trec5'],False
9407296756162148274,2,['trec7'],False
9407292358115719090,2,['trec7'],False
9406280482022132206,2,['trec7'],False
9364251430119564465,2,['trec5'],False
12809364400957457579,2,['trec5'],False
12807434605983148216,2,['trec7'],False
12807434468577749176,2,['trec7'],False
12807434331138795704,2,['trec7'],False
12807399421644613816,2,['trec7'],False
12805191469388181736,2,['trec5'],False
12802931006390380728,2,['trec7'],False
12802931006387235000,2,['trec7'],False
12802930731512473784,2,['trec7'],False
9482803056416632889,2,['trec7'],False
9481709074725626299,2,['trec5'],False
9481674854424752317,2,['trec5'],False
9351071006530806969,2,['trec6'],False
9351061677761440923,2,['trec7'],False
9351030895833408985,2,['trec7'],False
9337632234250682296,2,['trec7'],False
9337491513942130616,2,['trec7'],False
9337491513875083192,2,['trec7'],False
13019179102428101514,2,['trec7'],False
13009734563922946520,2,['trec5'],False
13005564541711214893,2,['trec7'],False
12965068564433971641,2,['trec5'],False
12842592402786949914,2,['trec5'],False
12821138635610221985,2,['trec7'],False
9411831691837621680,2,['trec5'],False
9411800355789584306,2,['trec7'],False
9411800355789535154,2,['trec7'],False
9407296756162213794,2,['trec7'],False
9337491496628109240,2,['trec7'],False
9337491496628104888,2,['trec7'],False
9337491496628043448,2,['trec7'],False
9337491496561000120,2,['trec7'],False
9337491488038170296,2,['trec7'],False
9337491487971065784,2,['trec7'],False
13041311881067555113,2,['trec7'],False
13026056091414285419,2,['trec5'],False
13026047295321246827,2,['trec5'],False
13025998422966174968,2,['trec5'],False
13025980826741878472,2,['trec7'],False
13024854931859812296,2,['trec5'],False
13024854930794458824,2,['trec5'],False
13024854926491102936,2,['trec7'],False
13024838434890296744,2,['trec5'],False
9352900052578771131,2,['trec7'],False
13096913621177241000,2,['trec5'],False
13096656889515517371,2,['trec5'],False
13096266154665236361,2,['trec7'],False
13096266141781383049,2,['trec7'],False
13096266141779810185,2,['trec7'],False
13095707585578456969,2,['trec5'],False
13095703187531945865,2,['trec7'],False
13095703187527751561,2,"['trec6', 'trec7']",True
13093697644059600873,2,['trec7'],False
13091134597001611517,2,['trec5'],False
13088626614340664296,2,['trec5'],False
13082826534245092537,2,['trec7'],False
13082794944914585017,2,['trec5'],False
13082194312840231819,2,['trec7'],False
13080058795143442105,2,['trec6'],False
9337491496695213752,2,['trec7'],False
9337489289149132472,2,['trec7'],False
9337482700669300664,2,['trec7'],False
9337482700669300408,2,['trec7'],False
9337482700669235128,2,['trec7'],False
9337482700602191800,2,['trec7'],False
9337482700602130360,2,['trec7'],False
9337482700535082680,2,['trec7'],False
9335027920692825272,2,['trec5'],False
9334102948220470440,2,['trec5'],False
9321514493281345723,2,"['trec5', 'trec6']",True
9319263792996589755,2,['trec5'],False
13109202437732806315,2,['trec5'],False
13109137438530060984,2,['trec5'],False
13104658044078024632,2,['trec5'],False
13102322655774510265,2,['trec5'],False
13096973540211461304,2,['trec5'],False
13324230775323699930,2,['trec5'],False
13324230500376062586,2,['trec5'],False
13324230496176024186,2,['trec5'],False
13324230496173386330,2,['trec5'],False
13324230496106261082,2,['trec5'],False
13324230496081619482,2,['trec5'],False
13315223850877135482,2,['trec5'],False
13315223296826354266,2,['trec5'],False
13306343089109969601,2,['trec5'],False
13290752242891037523,2,['trec5'],False
13235813287683072190,2,['trec7'],False
13226258786041170937,2,['trec5'],False
13212748820337967787,2,['trec5'],False
9337489297739067064,2,['trec7'],False
9337489297671897016,2,['trec7'],False
9337489297604853688,2,['trec7'],False
9317130055423082744,2,['trec7'],False
9301462699743363000,2,['trec7'],False
9285486787200884923,2,['trec5'],False
9281335100198412715,2,['trec5'],False
9281264679596451003,2,['trec5'],False
9259582707566415033,2,['trec5'],False
9220387532210563770,2,['trec5'],False
9197799160766131898,2,['trec5'],False
9197517690084388538,2,['trec5'],False
9000711701290837183,2,['trec6'],False
13383877487998724705,2,['trec5'],False
13383859895812680289,2,['trec5'],False
13383859895812549217,2,['trec5'],False
13379391758693804216,2,['trec7'],False
13379073586407400121,2,['trec5'],False
13375000873587606314,2,['trec5'],False
8624159152077983645,2,['trec6'],False
8624158043976421277,2,['trec6'],False
8556744367080054299,2,['trec7'],False
8356194457428591792,2,['trec7'],False
8348624836349466805,2,['trec7'],False
13416852482684820307,2,['trec5'],False
13416852482684820051,2,['trec5'],False
13395294551177536953,2,['trec5'],False
13393051126769297593,2,"['trec5', 'trec6']",True
13388547529423628473,2,['trec5'],False
13383895082332252769,2,['trec5'],False
13383885172610317705,2,['trec5'],False
13383885172610186649,2,['trec5'],False
9319263792996065467,2,['trec5'],False
9319262693484437691,2,['trec5'],False
9319262684877725883,2,['trec5'],False
13488910076739525619,2,['trec7'],False
13488910076739525587,2,['trec5'],False
13488910076739525459,2,['trec5'],False
13483424856479495801,2,['trec5'],False
13434866881211079507,2,['trec5'],False
13419104282515282771,2,['trec5'],False
13419086690329246547,2,['trec5'],False
13418119669718391766,2,['trec5'],False
13417978382474222550,2,['trec5'],False
13416853032457411283,2,['trec5'],False
13416852482701605715,2,['trec6'],False
8920054305395050814,2,['trec5'],False
8772209062816049697,2,['trec5'],False
8749523974173449886,2,['trec5'],False
8749523974173187743,2,['trec5'],False
8624229525251346333,2,['trec6'],False
8173063221871861406,2,['trec5'],False
8173063221869797022,2,['trec5'],False
8173063221869764510,2,['trec5'],False
13601315133350317256,2,['trec5'],False
13590126508252313592,2,['trec7'],False
13585624506348583096,2,['trec7'],False
13584418256562611704,2,['trec5'],False
13582253114535660911,2,['trec5'],False
13567248974186919357,2,['trec5'],False
13532627530978207929,2,['trec5'],False
13532521980009556153,2,['trec5'],False
13532205335685344441,2,['trec5'],False
13524034405208076961,2,['trec5'],False
13523487433623257273,2,['trec5'],False
13513775658520593641,2,['trec5'],False
13506925025004821459,2,['trec5'],False
13944671699258560187,2,['trec5'],False
13915916878066132477,2,['trec7'],False
13872543218932904880,2,['trec7'],False
13808905016316040038,2,['trec7'],False
13750861481856483315,2,['trec5'],False
13672115548795583897,2,['trec5'],False
13672115548762029449,2,['trec5'],False
13672115548761898393,2,['trec5'],False
13672114999006084505,2,['trec5'],False
13672097956609406345,2,['trec5'],False
13672090273022798497,2,['trec5'],False
13643547933239095723,2,['trec7'],False
13612461421988620890,2,['trec5'],False
8317178409945620126,2,['trec5'],False
8177566821497134750,2,['trec5'],False
8173063256229764766,2,['trec5'],False
14971988439289160359,2,['trec7'],False
14953304712248124307,2,['trec5'],False
14888275084726646783,2,['trec7'],False
14881453352372845531,2,['trec5'],False
14880362636835859451,2,['trec5'],False
14836881542540660128,2,['trec5'],False
14829544352065611247,2,['trec7'],False
14826321292708523897,2,['trec5'],False
14684610763070677223,2,['trec6'],False
14521198097206558300,2,['trec7'],False
14503690548460959469,2,['trec7'],False
14503655364088870655,2,['trec7'],False
14180219187711517570,2,['trec7'],False
14180219118992040322,2,['trec7'],False
14108150010767253734,2,['trec6'],False
13947896549630970172,2,['trec7'],False
8171937321958727326,2,['trec5'],False
8155048823360282270,2,['trec5'],False
8101005627831836310,2,['trec5'],False
8063032740604840046,2,"['trec5', 'trec7']",True
8063028342558329470,2,['trec5'],False
8062610717131009722,2,['trec5'],False
8058320443377163898,2,['trec7'],False
8045018342095358590,2,['trec5'],False
8040306044867649146,2,['trec7'],False
8039478043892359038,2,['trec7'],False
15258678276924616616,2,['trec7'],False
15241374109359918763,2,['trec5'],False
15099967758506314720,2,['trec7'],False
14975978625854678489,2,['trec7'],False
14974222490095937007,2,['trec7'],False
14973660089898853871,2,['trec7'],False
15640814489720850382,2,['trec7'],False
15557012153868086947,2,['trec5'],False
15550084223418627307,2,['trec5'],False
15487264675935058913,2,['trec7'],False
15487032755967357035,2,['trec5'],False
15477955185820954857,2,['trec5'],False
15420173573337690040,2,['trec5'],False
15402141582575054776,2,['trec5'],False
15402111344648904329,2,['trec7'],False
15402109146699585417,2,['trec7'],False
15396231782536618558,2,['trec6'],False
15334458125781485459,2,['trec5'],False
8173063221869764246,2,"['trec5', 'trec6']",True
8173063221869747870,2,"['trec5', 'trec6']",True
8173062672113950366,2,['trec5'],False
8172922484381408926,2,['trec5'],False
7987336977707085885,2,['trec7'],False
7921778187365641211,2,['trec5'],False
7896498644885520251,2,['trec7'],False
7895362855817551486,2,['trec7'],False
7895362855816503166,2,['trec7'],False
7763547904318605947,2,['trec5'],False
7763547887138736763,2,['trec5'],False
16329185326066225569,2,['trec5'],False
16322497567962951601,2,['trec5'],False
16203012539885514160,2,['trec5'],False
16179409307609680828,2,['trec5'],False
16068805176252136399,2,['trec5'],False
15963193290499799646,2,['trec5'],False
15923907096028244900,2,['trec7'],False
15820080069977304747,2,['trec5'],False
15746468090515933272,2,['trec7'],False
7627030408220347006,2,['trec6'],False
7619432700070045753,2,['trec7'],False
16753857556710664794,2,['trec7'],False
16753857556643555930,2,['trec7'],False
16753857556643490394,2,['trec7'],False
16753857537315613278,2,['trec7'],False
16689223865189723577,2,['trec7'],False
16688100237320580537,2,['trec7'],False
16688100233025613241,2,['trec7'],False
16685005714340078223,2,['trec5'],False
16555030651305904009,2,['trec7'],False
16554538071589298137,2,['trec7'],False
16542230845796494739,2,['trec5'],False
16484592517639202442,2,['trec7'],False
16483680458983335931,2,['trec5'],False
8038269612782609849,2,['trec5'],False
16754984556129331802,2,['trec7'],False
16754984556129135194,2,['trec7'],False
16754984556061960794,2,['trec7'],False
16754984538949266010,2,['trec7'],False
16754984538948741722,2,['trec7'],False
16754984538881632858,2,['trec7'],False
16754983456617441882,2,['trec7'],False
16754983456616917594,2,['trec7'],False
16754983456549808730,2,['trec7'],False
16754983439437113946,2,['trec7'],False
16754974660524419674,2,['trec7'],False
16754974660523960922,2,['trec7'],False
7754265186939338811,2,['trec5'],False
7686986710653181531,2,['trec7'],False
7684311318850683367,2,['trec7'],False
7677498038644625343,2,['trec6'],False
7465960065403167932,2,['trec6'],False
7465014394151985586,2,['trec7'],False
7461813258525697465,2,['trec5'],False
7461808791751321017,2,['trec5'],False
7461808791749223609,2,['trec5'],False
7331201220176682841,2,['trec6'],False
7329971555794855851,2,['trec5'],False
7178082269192421813,2,['trec5'],False
7178082269192421812,2,['trec7'],False
7178002438314407848,2,['trec6'],False
16757235237036141151,2,['trec7'],False
16756109339277307486,2,['trec7'],False
16756109339276782174,2,['trec7'],False
16756109337129298526,2,['trec7'],False
16755448544852163502,2,['trec7'],False
16754987837416975966,2,['trec7'],False
16827042150166473342,2,['trec7'],False
16827042150099364446,2,['trec7'],False
16827042150099364442,2,['trec7'],False
16784261657780730650,2,['trec5'],False
16766247269000980762,2,['trec5'],False
16766247267927243546,2,['trec5'],False
16766247267927239450,2,['trec5'],False
16766247259338353178,2,['trec5'],False
16757235256430668378,2,['trec7'],False
16757235256430602842,2,['trec7'],False
7530489900655356510,2,['trec7'],False
7530485502608845406,2,['trec7'],False
7486571988301416558,2,"['trec5', 'trec7']",True
7474649693857656747,2,['trec5'],False
7471237922751698847,2,['trec6'],False
7468557589792065662,2,['trec5'],False
7036209332533437864,2,['trec6'],False
7033689315145320507,2,['trec5'],False
6903234420066798638,2,['trec5'],False
6850808087299356361,2,['trec6'],False
6702465285561579306,2,['trec7'],False
6668938384642501991,2,['trec7'],False
6615002433436577319,2,['trec5'],False
6615001875090828839,2,['trec5'],False
6470886695670966819,2,['trec5'],False
16972110041100149161,2,['trec7'],False
16842803632113098621,2,['trec7'],False
16842803632113098589,2,['trec7'],False
16842803632113098585,2,['trec7'],False
16838009761416063576,2,['trec5'],False
16829285153887136350,2,['trec7'],False
16829284054376032858,2,['trec7'],False
17130752534362373977,2,['trec5'],False
17126985347655157547,2,['trec7'],False
17117527339796635353,2,['trec7'],False
17048775165860443309,2,['trec7'],False
17046569393732954952,2,['trec5'],False
17045337674667191722,2,['trec5'],False
16995472487337271481,2,['trec7'],False
16989035943381934265,2,['trec5'],False
16977919116524085433,2,['trec6'],False
16977919047804641721,2,['trec6'],False
7177804576235687227,2,['trec5'],False
7177804438930820155,2,['trec5'],False
7177795638542830651,2,['trec5'],False
7173578480032507065,2,['trec5'],False
7173301252559964219,2,['trec5'],False
7038062627205595037,2,['trec7'],False
6272755901881346971,2,['trec5'],False
6254574355020641513,2,['trec5'],False
6178510610513968556,2,['trec7'],False
6177512878890730038,2,['trec6'],False
6177512741451776566,2,['trec6'],False
6168505679635989046,2,['trec6'],False
6112912601633443252,2,['trec5'],False
17130998823893770073,2,['trec7'],False
17130998823892721657,2,['trec7'],False
17130998823624286169,2,['trec7'],False
17130990027799699417,2,['trec7'],False
17130897668689280857,2,['trec5'],False
17130893270642761561,2,['trec5'],False
17130858086404898809,2,['trec7'],False
17130858086135930841,2,['trec7'],False
17130858086115483609,2,['trec7'],False
5158864080742334346,2,['trec7'],False
5083789572348936633,2,['trec5'],False
5027320248392336189,2,['trec7'],False
17131034008264810457,2,['trec7'],False
17131034008264806169,2,['trec5'],False
17131034007996899097,2,['trec5'],False
17131034007996895001,2,['trec5'],False
17131034007996374873,2,['trec6'],False
17131034005832638425,2,['trec5'],False
17131025212172312409,2,['trec5'],False
17131003221940281337,2,['trec7'],False
5748197009614015359,2,['trec5'],False
5747468532805101359,2,['trec5'],False
5690502293020651098,2,['trec7'],False
5690361555532295194,2,['trec7'],False
6457376446553057889,2,['trec5'],False
17264877576696552557,2,['trec7'],False
17230254073552036395,2,['trec5'],False
17148593226124532233,2,['trec7'],False
17131491403609331465,2,['trec5'],False
17131104376742125401,2,['trec5'],False
17131035107776438233,2,['trec7'],False
17131034008265351001,2,['trec5'],False
17131034008264871769,2,['trec7'],False
5681493968493389885,2,['trec7'],False
5681476376307874429,2,['trec7'],False
5678316166297069498,2,['trec5'],False
5584943666173113642,2,['trec7'],False
5461911086318204443,2,['trec7'],False
5448694879089443262,2,['trec7'],False
5448572282737508798,2,['trec7'],False
5300094283996564286,2,['trec6'],False
4160523045477345889,2,['trec5'],False
4118995645982719897,2,['trec5'],False
4099888834678302625,2,['trec7'],False
4002766597818139068,2,['trec7'],False
3960277316360676133,2,['trec7'],False
3953470322417201084,2,['trec5'],False
3901645865281866643,2,['trec5'],False
17697823454793488267,2,['trec5'],False
17636000117590981145,2,['trec5'],False
17626326336840299403,2,['trec7'],False
17621822737480316811,2,['trec7'],False
17405444209650665381,2,['trec5'],False
17396435259798281886,2,['trec5'],False
17392454895421541505,2,['trec6'],False
17364794873917453036,2,['trec5'],False
17265797253681620158,2,['trec6'],False
3561377204516118174,2,['trec5'],False
3534392700477556094,2,['trec5'],False
17707075868112752537,2,['trec7'],False
17703454350683851359,2,['trec5'],False
17703448556286435209,2,['trec7'],False
17703448556286429065,2,['trec7'],False
17703448556285382537,2,['trec7'],False
17702850387696592873,2,['trec7'],False
17697825653816743819,2,['trec5'],False
17697825653816612747,2,['trec5'],False
5015443437539729462,2,['trec6'],False
5009447686877133349,2,['trec5'],False
4830123394770493873,2,['trec5'],False
4721359119765841320,2,['trec6'],False
4609078727815012043,2,['trec5'],False
4374428624667601824,2,['trec5'],False
2936826387150793949,2,['trec7'],False
2936826387136113885,2,['trec7'],False
2908671350731400633,2,['trec5'],False
17707345224420462553,2,['trec5'],False
17707345224420462537,2,['trec5'],False
17707318837215141833,2,['trec5'],False
17707318836275617737,2,['trec5'],False
17707318836141393801,2,['trec5'],False
17707310041122115529,2,['trec5'],False
17707310040182591449,2,['trec5'],False
3859808678261275111,2,['trec5'],False
3652324372873584155,2,['trec7'],False
3599708402696284973,2,['trec7'],False
3599708284584684333,2,['trec7'],False
3584207428509605403,2,['trec7'],False
3579393101874440365,2,['trec5'],False
2721469055370515634,2,['trec5'],False
2721348656509652665,2,['trec5'],False
2716047201972334522,2,['trec7'],False
2707699731336693181,2,['trec5'],False
2706495748923696318,2,['trec7'],False
17707389210251155337,2,['trec6'],False
17707389205960378249,2,"['trec5', 'trec7']",True
3530135793756255160,2,['trec7'],False
3507646234844306971,2,['trec7'],False
3463440884131627425,2,['trec5'],False
3435472147117606841,2,['trec5'],False
3379599604563203937,2,['trec5'],False
3336601268007780394,2,['trec7'],False
3138791577430581737,2,['trec7'],False
3106127538319442366,2,['trec7'],False
3012079315926854073,2,['trec5'],False
17707952155912722313,2,"['trec5', 'trec7']",True
17707635225981011113,2,['trec5'],False
17707494777740238841,2,['trec7'],False
17707494758001844185,2,['trec5'],False
17707485966338007001,2,['trec5'],False
17707485961908817913,2,['trec5'],False
2876719478446212520,2,['trec7'],False
2872677742420861374,2,['trec7'],False
2863529249368237465,2,['trec5'],False
2858705079936738728,2,['trec7'],False
2854659884557722043,2,['trec7'],False
2854344876339880362,2,['trec5'],False
2847557610523820988,2,['trec7'],False
2795659684390503865,2,['trec5'],False
2777645285910382009,2,['trec5'],False
2777640887829792185,2,['trec5'],False
2577300471162738875,2,['trec5'],False
2566256341517314480,2,['trec5'],False
2566083786910634409,2,['trec5'],False
2523225385334225051,2,['trec5'],False
2479309720481906605,2,['trec5'],False
2435476728538194361,2,['trec6'],False
2422130863068821408,2,['trec6'],False
2421115492810839065,2,['trec7'],False
2415915712143868348,2,['trec7'],False
2415353586985435577,2,['trec5'],False
2349027630923104697,2,['trec5'],False
2346079012057418534,2,['trec5'],False
2314712150875272108,2,['trec7'],False
2271270948559940315,2,['trec7'],False
17707952155912754057,2,['trec5'],False
17707952155912753929,2,['trec5'],False
1928070682043172901,2,['trec5'],False
1784891248937383343,2,['trec5'],False
1784891248920606191,2,['trec5'],False
1770025823646089400,2,['trec5'],False
1699533872626876298,2,['trec7'],False
1698967741579442170,2,['trec7'],False
1566824592086580366,2,['trec7'],False
17707952160204576649,2,['trec7'],False
17707952155979863945,2,['trec7'],False
17707952155975669641,2,['trec7'],False
17707952155929532297,2,['trec7'],False
17707952155913017225,2,['trec5'],False
17707952155912820617,2,['trec7'],False
17707952155912763273,2,"['trec5', 'trec7']",True
17707952155912755083,2,['trec7'],False
2669983387222796477,2,['trec7'],False
1420858252503755658,2,['trec7'],False
1420252266819891172,2,['trec5'],False
1413191344099357099,2,['trec5'],False
1411305695498289034,2,['trec7'],False
1269324650064096697,2,['trec5'],False
1267040964514397880,2,['trec7'],False
1267040964514332600,2,['trec7'],False
17725158400564181033,2,['trec7'],False
17708022524656915209,2,['trec5'],False
17708002184041902008,2,['trec5'],False
17707998335688294392,2,['trec5'],False
17707997785932611576,2,['trec5'],False
17707987357499312009,2,['trec7'],False
17707980193742237624,2,['trec5'],False
2233486888035863863,2,['trec5'],False
1949861699299258765,2,['trec7'],False
17995828489785873097,2,['trec5'],False
17995571191071260057,2,['trec5'],False
17995571191070997897,2,['trec5'],False
17995514097059282553,2,['trec7'],False
17995514097055612537,2,['trec7'],False
17919077084448942010,2,['trec5'],False
17869225851006875243,2,['trec5'],False
17837818762728242152,2,['trec5'],False
17725721350517733417,2,['trec7'],False
17725721346222766633,2,['trec7'],False
17725720251006105641,2,['trec7'],False
17725436040344809464,2,['trec5'],False
1501737265452196267,2,['trec5'],False
1496514951989085587,2,['trec7'],False
1461201501548355747,2,['trec5'],False
1461166299996397739,2,['trec5'],False
18013528444017229401,2,['trec7'],False
18013528444017221241,2,['trec7'],False
18013528444017090137,2,['trec7'],False
18012404812926869117,2,['trec7'],False
18012404812926869085,2,['trec7'],False
18011276645814148733,2,['trec7'],False
18011276645814148697,2,['trec7'],False
18011276645814017657,2,['trec7'],False
18011276645814017625,2,['trec7'],False
18011276644740275801,2,['trec7'],False
18011276644203535961,2,['trec7'],False
18011276628634279545,2,['trec7'],False
18010152943856688765,2,['trec7'],False
18009101116642586267,2,['trec5'],False
